"Division";"Region_Name";"Branch_Name";"Agent_Name";"Branch_ID";"ID";"Length_Service_Category";"unqid"
"UK Insurance";"North";"Newcastle";"Mr K Smyth";18.0;457.0;"5+";8282.0
"UK Insurance";"North";"Newcastle";"Mr K Smyth";18.0;457.0;"5+";8283.0
"UK Insurance";"North";"Newcastle";"Mr T Thorington";18.0;461.0;"1";8284.0
"UK Insurance";"North";"Newcastle";"Mr T Thorington";18.0;461.0;"1";8285.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";8287.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";8288.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";8289.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";8290.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";8291.0
"UK Insurance";"North";"Newcastle";"Mrs A Sterland";18.0;406.0;"5+";8292.0
"UK Insurance";"North";"Newcastle";"Mrs A Sterland";18.0;406.0;"5+";8293.0
"UK Insurance";"North";"Newcastle";"Mrs A Sterland";18.0;406.0;"5+";8294.0
"UK Insurance";"North";"Newcastle";"Mrs F Bond";18.0;96.0;"5+";8296.0
"UK Insurance";"North";"Newcastle";"Mrs F Bond";18.0;96.0;"5+";8297.0
"UK Insurance";"North";"Newcastle";"Mrs F Bond";18.0;96.0;"5+";8298.0
"UK Insurance";"North";"Newcastle";"Mrs F Bond";18.0;96.0;"5+";8299.0
"UK Insurance";"North";"Newcastle";"Mrs Q Murray";18.0;479.0;"5+";8300.0
"UK Insurance";"North";"Newcastle";"Mrs S Boardman";18.0;348.0;"5+";8302.0
"UK Insurance";"North";"Newcastle";"Mrs S Boardman";18.0;348.0;"5+";8303.0
"UK Insurance";"North";"Newcastle";"Mrs S Boardman";18.0;348.0;"5+";8304.0
"UK Insurance";"South East";"City";"Miss C Basnett";10.0;254.0;"4";8405.0
"UK Insurance";"South East";"City";"Miss C Basnett";10.0;254.0;"4";8406.0
"UK Insurance";"South East";"City";"Mr B Harris";10.0;333.0;"4";8407.0
"UK Insurance";"South East";"City";"Mr J Howe";10.0;29.0;"5+";8410.0
"UK Insurance";"South East";"City";"Mr J Howe";10.0;29.0;"5+";8411.0
"UK Insurance";"South East";"City";"Mr J Howe";10.0;29.0;"5+";8412.0
"UK Insurance";"South East";"City";"Mr L Lee";10.0;332.0;"5+";8414.0
"UK Insurance";"South East";"City";"Mr L Lee";10.0;332.0;"5+";8415.0
"UK Insurance";"South East";"City";"Mr L Lee";10.0;332.0;"5+";8416.0
"UK Insurance";"South East";"City";"Mr M Souter";10.0;81.0;"0";8418.0
"UK Insurance";"South East";"City";"Mr M Souter";10.0;81.0;"0";8419.0
"UK Insurance";"South East";"City";"Mr M Souter";10.0;81.0;"0";8420.0
"UK Insurance";"South East";"City";"Mr N Opperman";10.0;143.0;"1";8421.0
"UK Insurance";"South East";"City";"Mr N Stevens";10.0;285.0;"3";8423.0
"UK Insurance";"South East";"City";"Mr N Stevens";10.0;285.0;"3";8424.0
"UK Insurance";"South East";"City";"Mr O Hewlett";10.0;5.0;"5+";8425.0
"UK Insurance";"South East";"City";"Mr O Hewlett";10.0;5.0;"5+";8426.0
"UK Insurance";"South East";"City";"Mrs E Jones";10.0;493.0;"5+";8429.0
"UK Insurance";"South East";"City";"Mrs E Jones";10.0;493.0;"5+";8430.0
"UK Insurance";"South East";"City";"Mrs E Jones";10.0;493.0;"5+";8431.0
"UK Insurance";"South East";"City";"Mrs E Jones";10.0;493.0;"5+";8432.0
"UK Insurance";"South East";"City";"Mrs J Garrett";10.0;89.0;"5+";8433.0
"UK Insurance";"South East";"City";"Mrs J Garrett";10.0;89.0;"5+";8434.0
"UK Insurance";"South East";"City";"Mrs J Garrett";10.0;89.0;"5+";8435.0
"UK Insurance";"South East";"City";"Mrs K Liddle";10.0;398.0;"0";8436.0
"UK Insurance";"South East";"City";"Mrs K Liddle";10.0;398.0;"0";8437.0
"UK Insurance";"South East";"City";"Mrs K Liddle";10.0;398.0;"0";8438.0
"UK Insurance";"South East";"City";"Mrs K Liddle";10.0;398.0;"0";8439.0
"UK Insurance";"South East";"City";"Mrs O Fitzpatrick";10.0;34.0;"5+";8440.0
"UK Insurance";"South East";"Croydon";"Miss E Pimblett";7.0;113.0;"2";8442.0
"UK Insurance";"South East";"Croydon";"Miss E Pimblett";7.0;113.0;"2";8443.0
"UK Insurance";"South East";"Croydon";"Miss I Tailor";7.0;352.0;"3";8445.0
"UK Insurance";"South East";"Croydon";"Miss L Darbyshire";7.0;185.0;"2";8447.0
"UK Insurance";"South East";"Croydon";"Miss L Darbyshire";7.0;185.0;"2";8448.0
"UK Insurance";"South East";"Croydon";"Miss L Darbyshire";7.0;185.0;"2";8449.0
"UK Insurance";"South East";"Croydon";"Mr D Carimando";7.0;494.0;"1";8450.0
"UK Insurance";"South East";"Croydon";"Mr F Pope";7.0;128.0;"5+";8452.0
"UK Insurance";"South East";"Croydon";"Mr F Pope";7.0;128.0;"5+";8453.0
"UK Insurance";"South East";"Croydon";"Mr F Pope";7.0;128.0;"5+";8454.0
"UK Insurance";"South East";"Croydon";"Mr G Howe";7.0;321.0;"1";8455.0
"UK Insurance";"South East";"Croydon";"Mr J Bell";7.0;100.0;"1";8458.0
"UK Insurance";"South East";"Croydon";"Mr Q White";7.0;368.0;"3";8459.0
"UK Insurance";"South East";"Croydon";"Mr S Connolly";7.0;126.0;"3";8461.0
"UK Insurance";"South East";"Croydon";"Mrs H Sterland";7.0;161.0;"5+";8463.0
"UK Insurance";"South East";"Croydon";"Mrs H Sterland";7.0;161.0;"5+";8464.0
"UK Insurance";"South East";"Croydon";"Mrs H Sterland";7.0;161.0;"5+";8465.0
"UK Insurance";"South East";"Croydon";"Mrs J Johns";7.0;201.0;"2";8466.0
"UK Insurance";"South East";"Croydon";"Mrs M Wakelin";7.0;182.0;"5+";8468.0
"UK Insurance";"South East";"Croydon";"Mrs M Wakelin";7.0;182.0;"5+";8469.0
"UK Insurance";"South East";"Croydon";"Mrs M Wakelin";7.0;182.0;"5+";8470.0
"UK Insurance";"South East";"Croydon";"Mrs N Valder";7.0;470.0;"5+";8472.0
"UK Insurance";"South East";"Croydon";"Mrs O White";7.0;136.0;"5+";8474.0
"UK Insurance";"South East";"Croydon";"Mrs O White";7.0;136.0;"5+";8475.0
"UK Insurance";"South East";"Croydon";"Mrs Q Coleman";7.0;92.0;"5+";8477.0
"UK Insurance";"South East";"Croydon";"Mrs Q Coleman";7.0;92.0;"5+";8478.0
"UK Insurance";"South East";"Eastbourne";"Miss N Duffy";5.0;102.0;"5+";8479.0
"UK Insurance";"South East";"Eastbourne";"Miss N Duffy";5.0;102.0;"5+";8480.0
"UK Insurance";"South East";"Eastbourne";"Mr B Horn";5.0;465.0;"1";8481.0
"UK Insurance";"South East";"Eastbourne";"Mr B Horn";5.0;465.0;"1";8482.0
"UK Insurance";"South East";"Eastbourne";"Mr F Davies";5.0;478.0;"4";8484.0
"UK Insurance";"South East";"Eastbourne";"Mr I Geppert";5.0;215.0;"4";8485.0
"UK Insurance";"South East";"Eastbourne";"Mr I Geppert";5.0;215.0;"4";8486.0
"UK Insurance";"South East";"Eastbourne";"Mrs B Rance";5.0;50.0;"4";8488.0
"UK Insurance";"South East";"Eastbourne";"Mrs C Mistry";5.0;270.0;"5+";8489.0
"UK Insurance";"South East";"Eastbourne";"Mrs D Pope";5.0;437.0;"0";8490.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Hanks";5.0;495.0;"1";8491.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Hanks";5.0;495.0;"1";8492.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Hanks";5.0;495.0;"1";8493.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Hanks";5.0;495.0;"1";8494.0
"UK Insurance";"South East";"Eastbourne";"Mrs H Parkin";5.0;27.0;"1";8495.0
"UK Insurance";"South East";"Eastbourne";"Mrs H Parkin";5.0;27.0;"1";8496.0
"UK Insurance";"South East";"Eastbourne";"Mrs H Parkin";5.0;27.0;"1";8497.0
"UK Insurance";"South East";"Eastbourne";"Mrs I Howe";5.0;418.0;"5+";8498.0
"UK Insurance";"South East";"Maidstone";"Miss C Lee";15.0;439.0;"5+";8500.0
"UK Insurance";"South East";"Maidstone";"Miss C Lee";15.0;439.0;"5+";8501.0
"UK Insurance";"South East";"Maidstone";"Miss C Lee";15.0;439.0;"5+";8502.0
"UK Insurance";"South East";"Maidstone";"Mr A Valder";15.0;20.0;"1";8503.0
"UK Insurance";"South East";"Maidstone";"Mr A Valder";15.0;20.0;"1";8504.0
"UK Insurance";"South East";"Maidstone";"Mr D Liddle";15.0;440.0;"0";8505.0
"UK Insurance";"South East";"Maidstone";"Mr D Liddle";15.0;440.0;"0";8506.0
"UK Insurance";"South East";"Maidstone";"Mr G Fitzpatrick";15.0;291.0;"2";8508.0
"UK Insurance";"South East";"Maidstone";"Mr G Fitzpatrick";15.0;291.0;"2";8509.0
"UK Insurance";"South East";"Maidstone";"Mr G Fitzpatrick";15.0;291.0;"2";8510.0
"UK Insurance";"South East";"Maidstone";"Mr G Thompson";15.0;232.0;"1";8511.0
"UK Insurance";"South East";"Maidstone";"Mr G Thompson";15.0;232.0;"1";8512.0
"UK Insurance";"South East";"Maidstone";"Mr H Connolly";15.0;245.0;"3";8513.0
"UK Insurance";"South East";"Maidstone";"Mr H Connolly";15.0;245.0;"3";8514.0
"UK Insurance";"South East";"Maidstone";"Mr J Reynolds";15.0;67.0;"5+";8515.0
"UK Insurance";"South East";"Maidstone";"Mr J Reynolds";15.0;67.0;"5+";8516.0
"UK Insurance";"South East";"Maidstone";"Mr N Goodall";15.0;303.0;"5+";8517.0
"UK Insurance";"South East";"Maidstone";"Mr S Bond";15.0;309.0;"5+";8519.0
"UK Insurance";"South East";"Maidstone";"Mr S Bond";15.0;309.0;"5+";8520.0
"UK Insurance";"South East";"Maidstone";"Mr S Bond";15.0;309.0;"5+";8521.0
"UK Insurance";"South East";"Maidstone";"Mr T Opperman";15.0;155.0;"5+";8523.0
"UK Insurance";"South East";"Maidstone";"Mr T Opperman";15.0;155.0;"5+";8524.0
"UK Insurance";"South East";"Maidstone";"Mr T Opperman";15.0;155.0;"5+";8525.0
"UK Insurance";"South East";"Maidstone";"Mrs C Smith";15.0;83.0;"5+";8526.0
"UK Insurance";"South East";"Maidstone";"Mrs J Weaver";15.0;130.0;"4";8527.0
"UK Insurance";"South East";"Marlow";"Miss K Parkin";2.0;462.0;"1";8528.0
"UK Insurance";"South East";"Marlow";"Mr F Sharma";2.0;486.0;"4";8529.0
"UK Insurance";"South East";"Marlow";"Mr J Darbyshire";2.0;429.0;"3";8530.0
"UK Insurance";"South East";"Marlow";"Mr S Bell";2.0;395.0;"5+";8532.0
"UK Insurance";"South East";"Marlow";"Mr S Bell";2.0;395.0;"5+";8533.0
"UK Insurance";"South East";"Marlow";"Mr S Bell";2.0;395.0;"5+";8534.0
"UK Insurance";"South East";"Marlow";"Mrs D Clark";2.0;380.0;"5+";8536.0
"UK Insurance";"South East";"Marlow";"Mrs S Mather";2.0;78.0;"5+";8537.0
"UK Insurance";"South East";"Marlow";"Mrs S Mather";2.0;78.0;"5+";8538.0
"UK Insurance";"South West";"Bristol";"Mr B Ludlow";6.0;344.0;"5+";8541.0
"UK Insurance";"South West";"Bristol";"Mr B Ludlow";6.0;344.0;"5+";8542.0
"UK Insurance";"South West";"Bristol";"Mr B Ludlow";6.0;344.0;"5+";8543.0
"UK Insurance";"South West";"Bristol";"Mr I Dudding";6.0;64.0;"5+";8544.0
"UK Insurance";"South West";"Bristol";"Mr I Dudding";6.0;64.0;"5+";8545.0
"UK Insurance";"South West";"Bristol";"Mr K Clark";6.0;140.0;"0";8546.0
"UK Insurance";"South West";"Bristol";"Mr K Clark";6.0;140.0;"0";8547.0
"UK Insurance";"South West";"Bristol";"Mr Q Cotterill";6.0;448.0;"0";8548.0
"UK Insurance";"South West";"Bristol";"Mr Q Cotterill";6.0;448.0;"0";8549.0
"UK Insurance";"South West";"Bristol";"Mr T Jones";6.0;240.0;"5+";8551.0
"UK Insurance";"South West";"Bristol";"Mr T Jones";6.0;240.0;"5+";8552.0
"UK Insurance";"South West";"Bristol";"Mr T Jones";6.0;240.0;"5+";8553.0
"UK Insurance";"South West";"Bristol";"Mr T Male";6.0;433.0;"4";8554.0
"UK Insurance";"South West";"Bristol";"Mrs A Pimblett";6.0;331.0;"2";8556.0
"UK Insurance";"South West";"Bristol";"Mrs A Pimblett";6.0;331.0;"2";8557.0
"UK Insurance";"South West";"Bristol";"Mrs A Pimblett";6.0;331.0;"2";8558.0
"UK Insurance";"South West";"Exeter";"Mr J Jones";19.0;13.0;"1";8559.0
"UK Insurance";"South West";"Exeter";"Mr M Reading";19.0;361.0;"3";8561.0
"UK Insurance";"South West";"Exeter";"Mr N Law";19.0;150.0;"0";8562.0
"UK Insurance";"South West";"Exeter";"Mr T Peace";19.0;162.0;"1";8563.0
"UK Insurance";"South West";"Exeter";"Mrs D Reading";19.0;370.0;"4";8564.0
"UK Insurance";"South West";"Exeter";"Mrs D Reading";19.0;370.0;"4";8565.0
"UK Insurance";"South West";"Exeter";"Mrs D Reading";19.0;370.0;"4";8566.0
"UK Insurance";"South West";"Exeter";"Mrs D Reading";19.0;370.0;"4";8567.0
"UK Insurance";"South West";"Exeter";"Mrs L McKee";19.0;284.0;"5+";8568.0
"UK Insurance";"South West";"Exeter";"Mrs L McKee";19.0;284.0;"5+";8569.0
"UK Insurance";"South West";"Plymouth";"Miss B Sedgwick";20.0;82.0;"5+";8570.0
"UK Insurance";"South West";"Plymouth";"Miss B Sedgwick";20.0;82.0;"5+";8571.0
"UK Insurance";"South West";"Plymouth";"Miss E James";20.0;276.0;"5+";8573.0
"UK Insurance";"South West";"Plymouth";"Miss E James";20.0;276.0;"5+";8574.0
"UK Insurance";"South West";"Plymouth";"Miss E James";20.0;276.0;"5+";8575.0
"UK Insurance";"South West";"Plymouth";"Miss J Felix";20.0;70.0;"0";8576.0
"UK Insurance";"South West";"Plymouth";"Mr A Darbyshire";20.0;31.0;"5+";8577.0
"UK Insurance";"South West";"Plymouth";"Mr A Darbyshire";20.0;31.0;"5+";8578.0
"UK Insurance";"South West";"Plymouth";"Mr A Darbyshire";20.0;31.0;"5+";8579.0
"UK Insurance";"South West";"Plymouth";"Mr A Lloyd";20.0;430.0;"5+";8580.0
"UK Insurance";"South West";"Plymouth";"Mr A Lloyd";20.0;430.0;"5+";8581.0
"UK Insurance";"South West";"Plymouth";"Mr A Lloyd";20.0;430.0;"5+";8582.0
"UK Insurance";"South West";"Plymouth";"Mr B North";20.0;203.0;"5+";8583.0
"UK Insurance";"South West";"Plymouth";"Mr B North";20.0;203.0;"5+";8584.0
"UK Insurance";"South West";"Plymouth";"Mr B North";20.0;203.0;"5+";8585.0
"UK Insurance";"South West";"Plymouth";"Mr D Morton";20.0;216.0;"5+";8586.0
"UK Insurance";"South West";"Plymouth";"Mr D Morton";20.0;216.0;"5+";8587.0
"UK Insurance";"South West";"Plymouth";"Mr G Harper";20.0;71.0;"3";8588.0
"UK Insurance";"South West";"Plymouth";"Mr G Harper";20.0;71.0;"3";8589.0
"UK Insurance";"South West";"Plymouth";"Mr G Harper";20.0;71.0;"3";8590.0
"UK Insurance";"South West";"Plymouth";"Mr J Kirby";20.0;317.0;"5+";8591.0
"UK Insurance";"South West";"Plymouth";"Mr T Dix";20.0;247.0;"0";8592.0
"UK Insurance";"South West";"Plymouth";"Mrs B Dalton";20.0;32.0;"4";8594.0
"UK Insurance";"South West";"Plymouth";"Mrs B Dalton";20.0;32.0;"4";8595.0
"UK Insurance";"South West";"Plymouth";"Mrs B Dalton";20.0;32.0;"4";8596.0
"UK Insurance";"South West";"Plymouth";"Mrs B Dalton";20.0;32.0;"4";8597.0
"UK Insurance";"South West";"Plymouth";"Mrs B Dalton";20.0;32.0;"4";8598.0
"UK Insurance";"South West";"Plymouth";"Mrs C Turner";20.0;405.0;"1";8599.0
"UK Insurance";"South West";"Plymouth";"Mrs I Staines";20.0;491.0;"5+";8600.0
"UK Insurance";"South West";"Plymouth";"Mrs N Eaton";20.0;207.0;"1";8601.0
"UK Insurance";"South West";"Plymouth";"Mrs N Eaton";20.0;207.0;"1";8602.0
"UK Insurance";"South West";"Plymouth";"Mrs N Eaton";20.0;207.0;"1";8603.0
"UK Insurance";"South West";"Plymouth";"Mrs N Ryan";20.0;359.0;"1";8605.0
"UK Insurance";"South West";"Plymouth";"Mrs P James";20.0;180.0;"5+";8606.0
"UK Insurance";"South West";"Plymouth";"Mrs Q Basnett";20.0;45.0;"3";8607.0
"UK Insurance";"South West";"Truro";"Miss Q Smyth";21.0;159.0;"0";8609.0
"UK Insurance";"South West";"Truro";"Miss Q Smyth";21.0;159.0;"0";8610.0
"UK Insurance";"South West";"Truro";"Miss Q Smyth";21.0;159.0;"0";8611.0
"UK Insurance";"South West";"Truro";"Mr B Stevens";21.0;389.0;"0";8612.0
"UK Insurance";"South West";"Truro";"Mr B Stevens";21.0;389.0;"0";8613.0
"UK Insurance";"South West";"Truro";"Mr D Murray";21.0;213.0;"5+";8614.0
"UK Insurance";"South West";"Truro";"Mr D Murray";21.0;213.0;"5+";8615.0
"UK Insurance";"South West";"Truro";"Mr D Murray";21.0;213.0;"5+";8616.0
"UK Insurance";"South West";"Truro";"Mr G Powell";21.0;160.0;"5+";8617.0
"UK Insurance";"South West";"Truro";"Mr G Powell";21.0;160.0;"5+";8618.0
"UK Insurance";"South West";"Truro";"Mr I Clark";21.0;233.0;"5+";8620.0
"UK Insurance";"South West";"Truro";"Mr I Clark";21.0;233.0;"5+";8621.0
"UK Insurance";"South West";"Truro";"Mr M White";21.0;10.0;"0";8623.0
"UK Insurance";"South West";"Truro";"Mr P Scott";21.0;41.0;"5+";8625.0
"UK Insurance";"South West";"Truro";"Mr P Scott";21.0;41.0;"5+";8626.0
"UK Insurance";"South West";"Truro";"Mr Q Dalton";21.0;47.0;"5+";8627.0
"UK Insurance";"South West";"Truro";"Mr R Lunn";21.0;18.0;"5+";8629.0
"UK Insurance";"South West";"Truro";"Mr R Lunn";21.0;18.0;"5+";8630.0
"UK Insurance";"South West";"Truro";"Mr R Lunn";21.0;18.0;"5+";8631.0
"UK Insurance";"South West";"Truro";"Mr R Lunn";21.0;18.0;"5+";8632.0
"UK Insurance";"South West";"Truro";"Mr S Pazikas";21.0;334.0;"1";8634.0
"UK Insurance";"South West";"Truro";"Mr S Pazikas";21.0;334.0;"1";8635.0
"UK Insurance";"South West";"Truro";"Mrs H Lloyd";21.0;371.0;"0";8636.0
"UK Insurance";"South West";"Truro";"Mrs H Lloyd";21.0;371.0;"0";8637.0
"UK Insurance";"South West";"Truro";"Mrs J Johnson";21.0;204.0;"5+";8638.0
"UK Insurance";"South West";"Truro";"Mrs J Johnson";21.0;204.0;"5+";8639.0
"UK Insurance";"South West";"Truro";"Mrs J Johnson";21.0;204.0;"5+";8640.0
"UK Insurance";"South West";"Truro";"Mrs J Johnson";21.0;204.0;"5+";8641.0
"UK Insurance";"South West";"Truro";"Mrs J Turner";21.0;37.0;"0";8642.0
"UK Insurance";"South West";"Truro";"Mrs K Geppert";21.0;14.0;"1";8643.0
"UK Insurance";"South West";"Truro";"Mrs K Souter";21.0;345.0;"0";8644.0
"UK Insurance";"North";"Leeds";"Miss L Darbyshire";12.0;206.0;"1";8788.0
"UK Insurance";"North";"Leeds";"Miss L Darbyshire";12.0;206.0;"1";8789.0
"UK Insurance";"North";"Leeds";"Mr A Fitzpatrick";12.0;385.0;"5+";8791.0
"UK Insurance";"North";"Leeds";"Mr A Fitzpatrick";12.0;385.0;"5+";8792.0
"UK Insurance";"North";"Leeds";"Mr A Fitzpatrick";12.0;385.0;"5+";8793.0
"UK Insurance";"North";"Leeds";"Mr M Pope";12.0;255.0;"4";8794.0
"UK Insurance";"North";"Leeds";"Mr M Pope";12.0;255.0;"4";8795.0
"UK Insurance";"North";"Leeds";"Mr N Dudding";12.0;365.0;"5+";8796.0
"UK Insurance";"North";"Leeds";"Mr N Dudding";12.0;365.0;"5+";8797.0
"UK Insurance";"North";"Leeds";"Mr N Dudding";12.0;365.0;"5+";8798.0
"UK Insurance";"North";"Leeds";"Mr Q James";12.0;460.0;"1";8799.0
"UK Insurance";"North";"Leeds";"Mr Q James";12.0;460.0;"1";8800.0
"UK Insurance";"North";"Leeds";"Mrs D Riddiford";12.0;353.0;"5+";8801.0
"UK Insurance";"North";"Leeds";"Mrs E Johnson";12.0;488.0;"0";8802.0
"UK Insurance";"North";"Leeds";"Mrs F Hanks";12.0;8.0;"1";8803.0
"UK Insurance";"North";"Leeds";"Mrs F Hanks";12.0;8.0;"1";8804.0
"UK Insurance";"North";"Leeds";"Mrs H Chik";12.0;79.0;"1";8805.0
"UK Insurance";"North";"Liverpool";"Miss S Sawyer";14.0;386.0;"0";8806.0
"UK Insurance";"North";"Liverpool";"Mr G Dalton";14.0;308.0;"0";8807.0
"UK Insurance";"North";"Liverpool";"Mr G Dalton";14.0;308.0;"0";8808.0
"UK Insurance";"North";"Liverpool";"Mr G Parkin";14.0;393.0;"0";8809.0
"UK Insurance";"North";"Liverpool";"Mr M Arnold";14.0;196.0;"5+";8810.0
"UK Insurance";"North";"Liverpool";"Mr M Arnold";14.0;196.0;"5+";8811.0
"UK Insurance";"North";"Liverpool";"Mr M Carimando";14.0;209.0;"5+";8812.0
"UK Insurance";"North";"Liverpool";"Mr M Carimando";14.0;209.0;"5+";8813.0
"UK Insurance";"North";"Liverpool";"Mr M Carimando";14.0;209.0;"5+";8814.0
"UK Insurance";"North";"Liverpool";"Mr M McKee";14.0;226.0;"5+";8816.0
"UK Insurance";"North";"Liverpool";"Mr M McKee";14.0;226.0;"5+";8817.0
"UK Insurance";"North";"Liverpool";"Mr M McKee";14.0;226.0;"5+";8818.0
"UK Insurance";"North";"Liverpool";"Mr N Ludlow";14.0;447.0;"0";8819.0
"UK Insurance";"North";"Liverpool";"Mr N Ludlow";14.0;447.0;"0";8820.0
"UK Insurance";"North";"Liverpool";"Mr N Ludlow";14.0;447.0;"0";8821.0
"UK Insurance";"North";"Liverpool";"Mr Q Pope";14.0;222.0;"5+";8823.0
"UK Insurance";"North";"Liverpool";"Mrs L Arnold";14.0;402.0;"0";8825.0
"UK Insurance";"North";"Liverpool";"Mrs L Munro";14.0;210.0;"1";8826.0
"UK Insurance";"North";"Liverpool";"Mrs M Belcher";14.0;252.0;"0";8827.0
"UK Insurance";"North";"Liverpool";"Mrs N Thompson";14.0;228.0;"5+";8829.0
"UK Insurance";"North";"Liverpool";"Mrs N Villiers";14.0;311.0;"3";8830.0
"UK Insurance";"North";"Manchester";"Mr B Chik";16.0;280.0;"4";8832.0
"UK Insurance";"North";"Manchester";"Mr B White";16.0;432.0;"5+";8834.0
"UK Insurance";"North";"Manchester";"Mr B White";16.0;432.0;"5+";8835.0
"UK Insurance";"North";"Manchester";"Mr B White";16.0;432.0;"5+";8836.0
"UK Insurance";"North";"Manchester";"Mr B White";16.0;432.0;"5+";8837.0
"UK Insurance";"North";"Manchester";"Mr H Mistry";16.0;356.0;"3";8838.0
"UK Insurance";"North";"Manchester";"Mr H Mistry";16.0;356.0;"3";8839.0
"UK Insurance";"North";"Manchester";"Mr H Mistry";16.0;356.0;"3";8840.0
"UK Insurance";"North";"Manchester";"Mr H Mistry";16.0;356.0;"3";8841.0
"UK Insurance";"North";"Manchester";"Mr H Mistry";16.0;356.0;"3";8842.0
"UK Insurance";"North";"Manchester";"Mr I Ford";16.0;273.0;"0";8843.0
"UK Insurance";"North";"Manchester";"Mr I Ford";16.0;273.0;"0";8844.0
"UK Insurance";"North";"Manchester";"Mr J Tailor";16.0;477.0;"0";8845.0
"UK Insurance";"North";"Manchester";"Mr J Tailor";16.0;477.0;"0";8846.0
"UK Insurance";"North";"Manchester";"Mr J Tailor";16.0;477.0;"0";8847.0
"UK Insurance";"North";"Manchester";"Mr K Bond";16.0;444.0;"0";8848.0
"UK Insurance";"North";"Manchester";"Mr K Bond";16.0;444.0;"0";8849.0
"UK Insurance";"North";"Manchester";"Mr K Bond";16.0;444.0;"0";8850.0
"UK Insurance";"North";"Manchester";"Mr K McKee";16.0;420.0;"5+";8852.0
"UK Insurance";"North";"Manchester";"Mr S Valder";16.0;476.0;"0";8853.0
"UK Insurance";"North";"Manchester";"Mrs C Munro";16.0;36.0;"0";8854.0
"UK Insurance";"North";"Manchester";"Mrs E Tailor";16.0;134.0;"0";8855.0
"UK Insurance";"North";"Manchester";"Mrs E Tailor";16.0;134.0;"0";8856.0
"UK Insurance";"North";"Manchester";"Mrs F Luckman";16.0;260.0;"5+";8857.0
"UK Insurance";"North";"Manchester";"Mrs H Eaton";16.0;112.0;"5+";8859.0
"UK Insurance";"North";"Manchester";"Mrs H Eaton";16.0;112.0;"5+";8860.0
"UK Insurance";"North";"Manchester";"Mrs H Rawes";16.0;484.0;"3";8861.0
"UK Insurance";"North";"Manchester";"Mrs H Rawes";16.0;484.0;"3";8862.0
"UK Insurance";"North";"Manchester";"Mrs H Rawes";16.0;484.0;"3";8863.0
"UK Insurance";"North";"Manchester";"Mrs K Basnett";16.0;38.0;"5+";8865.0
"UK Insurance";"North";"Manchester";"Mrs K Saul";16.0;239.0;"0";8866.0
"UK Insurance";"North";"Manchester";"Mrs K Saul";16.0;239.0;"0";8867.0
"UK Insurance";"North";"Manchester";"Mrs M Brown";16.0;212.0;"5+";8869.0
"UK Insurance";"North";"Manchester";"Mrs M Brown";16.0;212.0;"5+";8870.0
"UK Insurance";"North";"Manchester";"Mrs Q Saul";16.0;43.0;"0";8871.0
"UK Insurance";"North";"Manchester";"Mrs Q Saul";16.0;43.0;"0";8872.0
"UK Insurance";"North";"Manchester";"Mrs Q Saul";16.0;43.0;"0";8873.0
"UK Insurance";"North";"Manchester";"Mrs T Harris";16.0;23.0;"5+";8874.0
"UK Insurance";"North";"Manchester";"Mrs T Murray";16.0;253.0;"0";8875.0
"UK Insurance";"North";"Newcastle";"Miss D Shephard";18.0;431.0;"0";8876.0
"UK Insurance";"North";"Newcastle";"Miss F Duffy";18.0;302.0;"0";8877.0
"UK Insurance";"North";"Newcastle";"Miss F Duffy";18.0;302.0;"0";8878.0
"UK Insurance";"North";"Newcastle";"Miss F Duffy";18.0;302.0;"0";8879.0
"UK Insurance";"North";"Newcastle";"Mr A Sandison";18.0;199.0;"0";8880.0
"UK Insurance";"North";"Newcastle";"Mr D Law";18.0;251.0;"5+";8882.0
"UK Insurance";"North";"Newcastle";"Mr D Law";18.0;251.0;"5+";8883.0
"UK Insurance";"North";"Newcastle";"Mr D Law";18.0;251.0;"5+";8884.0
"UK Insurance";"North";"Newcastle";"Mr F Carimando";18.0;95.0;"5+";8887.0
"UK Insurance";"North";"Newcastle";"Mr F Carimando";18.0;95.0;"5+";8888.0
"UK Insurance";"North";"Newcastle";"Mr G Villiers";18.0;208.0;"0";8889.0
"UK Insurance";"North";"Newcastle";"Mr G Villiers";18.0;208.0;"0";8890.0
"UK Insurance";"North";"Newcastle";"Mr K Smyth";18.0;457.0;"5+";8892.0
"UK Insurance";"North";"Newcastle";"Mr K Smyth";18.0;457.0;"5+";8893.0
"UK Insurance";"North";"Newcastle";"Mr K Smyth";18.0;457.0;"5+";8894.0
"UK Insurance";"North";"Newcastle";"Mr R Lee";18.0;154.0;"1";8895.0
"UK Insurance";"North";"Newcastle";"Mr T Thorington";18.0;461.0;"1";8897.0
"UK Insurance";"North";"Newcastle";"Mr T Thorington";18.0;461.0;"1";8898.0
